id,AVG_HOME_AGE,AVG_AWAY_AGE
7173,24.364,24.818
7174,24.636,26.727
7175,26.818,26.0
7176,25.909,26.455
7177,23.727,
7178,26.273,26.727
7179,26.818,23.091
7180,27.273,26.636
7181,26.636,23.545
7182,25.455,25.545
7183,26.455,28.091
7184,26.455,27.182
7185,23.909,26.182
7186,27.727,26.091
7187,26.091,27.091
7188,24.545,28.545
7189,,27.091
7190,26.545,24.364
7191,28.182,25.364
7192,28.091,26.364
7193,24.364,
7194,26.636,27.0
7195,23.182,25.0
7196,27.091,25.545
7197,26.455,27.273
7198,26.727,27.364
7199,25.364,27.636
7200,27.273,27.545
7201,26.909,
7202,24.636,27.182
7203,26.545,
7204,,24.091
7205,26.0,24.636
7206,27.364,24.818
7207,26.182,25.091
7208,24.545,27.636
7209,28.091,26.0
7210,27.273,24.273
7211,28.091,25.182
7212,28.364,26.636
7213,24.182,27.364
7214,27.545,25.818
7215,24.455,25.364
7216,26.545,24.818
7217,26.0,25.636
7218,27.091,25.909
7219,25.545,26.455
7220,25.636,26.0
7221,26.273,23.727
7222,24.818,24.0
7223,26.545,27.636
7224,26.364,29.0
7225,24.182,27.455
7226,26.091,27.818
7227,26.818,27.455
7228,24.273,25.818
7229,29.0,25.909
7230,27.0,24.364
7231,25.091,24.636
7232,26.727,27.455
7233,24.364,27.182
7234,24.091,25.182
7235,26.091,24.818
7236,27.727,25.364
7237,26.182,26.182
7238,26.909,26.364
7239,25.909,27.818
7240,25.909,26.0
7241,25.727,24.091
7242,24.545,28.364
7243,24.818,27.636
7244,25.364,26.545
7245,23.0,26.909
7246,27.273,23.909
7247,27.364,27.727
7248,24.0,27.909
7249,27.273,24.364
7250,29.0,24.091
7251,27.091,26.636
7252,26.091,23.364
7253,28.545,26.182
7254,27.818,26.182
7255,27.727,26.818
7256,26.273,26.364
7257,27.273,25.0
7258,23.727,24.182
7259,25.909,26.636
7260,27.364,24.0
7261,25.182,26.0
7262,24.545,27.0
7263,26.545,24.0
7264,26.455,27.909
7265,24.545,28.364
7266,27.182,27.909
7267,27.182,27.273
7268,23.545,29.091
7269,26.091,23.636
7270,26.636,24.182
7271,28.636,25.182
7272,26.455,23.273
7273,25.455,26.818
7274,26.545,25.909
7275,26.0,26.0
7276,22.545,25.636
7277,26.636,26.636
7278,26.909,25.818
7279,26.818,29.182
7280,27.636,26.455
7281,26.455,27.273
7282,26.909,25.636
7283,24.636,25.545
7284,28.545,25.273
7285,26.364,25.182
7286,26.273,26.0
7287,28.0,25.0
7288,23.182,25.909
7289,24.818,27.091
7290,27.818,24.455
7291,26.182,28.818
7292,25.091,26.273
7293,26.727,27.727
7294,25.545,23.182
7295,25.727,27.0
7296,27.727,26.909
7297,25.455,27.636
7298,23.909,25.364
7299,26.545,26.909
7300,27.273,26.273
7301,26.091,26.727
7302,26.091,25.273
7303,24.727,28.727
7304,27.727,26.091
7305,26.636,23.909
7306,26.273,29.636
7307,27.909,27.091
7308,23.818,27.455
7309,29.182,27.636
7310,29.545,25.455
7311,26.727,26.364
7312,25.182,23.909
7313,23.909,28.0
7314,25.545,27.182
7315,24.818,25.545
7316,27.545,27.364
7317,27.818,27.0
7318,23.727,24.636
7319,26.636,26.091
7320,26.273,28.364
7321,25.727,27.909
7322,26.818,24.909
7323,25.727,26.0
7324,26.818,26.727
7325,28.273,24.273
7326,26.364,25.273
7327,27.545,27.727
7328,24.091,27.818
7329,28.0,28.182
7330,28.364,27.364
7331,25.364,26.818
7332,26.0,26.818
7333,24.364,26.0
7334,26.455,26.364
7335,24.909,25.0
7336,27.818,26.0
7337,27.909,28.455
7338,24.455,26.091
7339,26.364,26.636
7340,26.091,24.273
7341,26.727,27.182
7342,26.091,26.364
7343,26.182,24.909
7344,25.818,25.545
7345,27.091,29.818
7346,25.727,28.455
7347,28.455,24.818
7348,24.909,27.0
7349,29.091,26.091
7350,26.182,28.0
7351,29.909,24.636
7352,26.273,27.273
7353,24.545,26.091
7354,25.455,
7355,27.818,27.364
7356,27.0,25.727
7357,23.909,
7358,,25.636
7359,26.636,27.0
7360,27.273,
7361,24.727,24.909
7362,25.727,24.727
7363,26.818,27.364
7364,25.182,27.545
7365,27.091,27.182
7366,26.091,24.727
7367,26.818,29.818
7368,24.0,22.909
7369,26.091,26.091
7370,26.545,26.182
7371,26.909,26.0
7372,23.182,29.091
7373,25.182,23.545
7374,26.909,23.909
7375,26.455,26.182
7376,25.182,26.636
7377,24.364,27.182
7378,26.545,26.545
7379,25.545,26.909
7380,26.273,26.364
7381,27.818,25.636
7382,27.182,25.0
7383,24.455,27.182
7384,26.818,23.545
7385,24.909,26.091
7386,25.455,25.364
7387,26.0,27.273
7388,26.545,28.091
7389,26.727,25.455
7390,26.727,26.455
7391,26.091,27.545
7392,23.364,25.0
7393,25.273,25.818
7394,26.727,25.818
7395,26.182,28.273
7396,26.091,24.182
7397,25.636,27.636
7398,25.455,24.818
7399,26.0,25.364
7400,27.182,26.909
7401,27.0,26.273
7402,26.091,26.727
7403,23.727,25.273
7404,27.455,26.455
7405,23.182,26.0
7406,25.091,25.273
7407,25.0,24.818
7408,26.0,24.273
7409,25.545,25.818
7410,27.182,26.091
7411,25.182,26.273
7412,23.818,27.091
7413,25.273,26.182
7414,27.0,23.909
7415,26.727,23.727
7416,27.091,26.273
7417,26.0,24.909
7418,25.0,25.455
7419,25.909,24.545
7420,26.091,25.273
7421,28.182,26.364
7422,27.727,25.636
7423,24.909,27.0
7424,24.818,27.273
7425,27.909,26.0
7426,25.273,24.455
7427,27.0,24.545
7428,27.455,25.0
7429,27.364,26.091
7430,24.818,27.091
7431,25.818,25.818
7432,25.818,25.364
7433,23.818,27.727
7434,26.545,26.818
7435,23.364,28.364
7436,24.727,26.182
7437,24.818,
7438,25.636,27.273
7439,27.545,26.545
7440,26.727,27.455
7441,28.091,26.455
7442,24.818,26.273
7443,24.273,25.273
7444,,27.091
7445,,28.364
7446,25.909,24.273
7447,27.818,28.0
7448,24.818,27.636
7449,27.0,28.545
7450,25.364,27.0
7451,28.727,25.727
7452,28.455,23.455
7453,26.455,24.727
7454,25.273,25.091
7455,25.545,24.0
7456,27.091,28.091
7457,26.455,27.636
7458,27.091,27.455
7459,29.364,27.909
7460,28.273,25.909
7461,28.273,26.091
7462,26.909,26.909
7463,26.364,23.818
7464,23.818,27.727
7465,26.636,26.545
7466,27.636,26.727
7467,24.909,26.727
7468,26.909,26.091
7469,27.364,26.636
7470,26.636,26.818
7471,28.909,27.364
7472,26.273,29.091
7473,25.273,26.182
7474,25.455,28.182
7475,23.091,23.818
7476,26.364,
7477,27.636,25.364
7478,27.909,29.455
7479,29.818,29.727
7480,29.091,27.0
7481,27.455,23.818
7482,25.0,26.818
7483,26.545,
7484,26.455,
7485,24.727,25.455
7486,25.636,26.0
7487,27.636,24.091
7488,26.636,27.182
7489,26.909,27.273
7490,26.091,28.364
7491,27.818,26.091
7492,26.0,26.0
7493,24.545,24.909
7494,,29.818
7495,26.455,26.273
7496,28.091,26.0
7497,26.545,27.636
7498,22.364,25.0
7499,26.909,27.182
7500,29.091,26.636
7501,28.091,27.727
7502,26.727,
7503,24.818,23.091
7504,25.0,28.364
7505,26.545,26.636
7506,,27.636
7507,24.182,24.636
7508,25.727,22.364
7509,29.455,25.364
7510,25.909,27.273
7511,29.0,27.273
7512,26.727,25.364
7513,26.909,27.727
7514,24.727,26.0
7515,25.455,27.0
7516,29.364,24.818
7517,27.273,27.273
7518,22.636,25.818
7519,27.545,25.545
7520,27.182,25.182
7521,25.455,28.545
7522,25.909,27.273
7523,26.545,28.545
7524,25.364,22.909
7525,28.182,25.273
7526,26.182,24.091
7527,25.818,28.727
7528,25.636,29.091
7529,29.182,27.545
7530,24.818,25.818
7531,28.455,28.0
7532,28.364,26.0
7533,27.273,26.364
7534,25.636,26.0
7535,24.727,26.364
7536,27.364,27.182
7537,22.364,27.727
7538,25.818,25.909
7539,26.818,23.545
7540,27.727,26.0
7541,26.818,25.273
7542,24.727,26.545
7543,26.727,26.818
7544,26.273,27.182
7545,27.091,23.818
7546,26.455,27.182
7547,26.727,24.545
7548,25.273,23.636
7549,27.727,29.182
7550,26.727,29.091
7551,25.727,
7552,27.818,24.545
7553,27.818,26.909
7554,25.727,29.0
7555,25.182,25.727
7556,28.091,30.182
7557,27.182,22.455
7558,25.091,25.364
7559,,25.273
7560,28.545,26.091
7561,23.909,25.0
7562,26.545,26.455
7563,25.818,26.182
7564,27.818,26.636
7565,24.364,27.091
7566,28.636,27.0
7567,,25.364
7568,23.364,27.273
7569,26.0,23.455
7570,28.273,29.091
7571,25.364,25.273
7572,27.909,23.636
7573,26.0,
7574,24.091,25.909
7575,26.091,25.455
7576,27.455,26.0
7577,27.0,
7578,26.273,29.091
7579,26.636,26.091
7580,,26.636
7581,25.727,27.091
7582,23.818,27.0
7583,25.182,28.364
7584,28.909,28.0
7585,24.818,26.182
7586,28.273,25.818
7587,,24.364
7588,23.0,29.455
7589,27.273,27.364
7590,29.182,25.545
7591,26.182,28.545
7592,26.818,27.727
7593,27.727,25.364
7594,23.455,23.455
7595,25.636,24.364
7596,25.545,24.727
7597,28.0,26.909
7598,24.818,
7599,26.636,26.0
7600,27.273,23.818
7601,23.818,
7602,25.182,27.182
7603,27.727,29.364
7604,27.182,26.636
7605,25.545,27.818
7606,29.0,27.727
7607,,27.545
7608,22.727,27.091
7609,28.273,27.273
7610,,26.727
7611,28.273,24.455
7612,27.0,24.636
7613,28.455,23.364
7614,24.455,25.636
7615,25.455,
7616,25.182,27.0
7617,27.364,29.364
7618,25.909,27.364
7619,27.455,28.0
7620,27.182,27.545
7621,23.091,24.455
7622,24.636,28.455
7623,26.364,25.545
7624,26.545,
7625,27.455,27.273
7626,27.727,
7627,29.182,26.091
7628,23.0,27.0
7629,,27.727
7630,28.182,26.545
7631,27.273,25.0
7632,27.455,26.636
7633,28.364,24.909
7634,27.818,27.182
7635,24.182,29.727
7636,25.0,28.182
7637,25.818,22.545
7638,22.636,26.909
7639,26.909,26.182
7640,24.727,27.636
7641,26.273,25.818
7642,24.727,26.364
7643,25.091,23.636
7644,24.364,29.909
7645,24.636,26.545
7646,28.909,24.545
7647,28.909,26.273
7648,27.091,27.273
7649,28.0,28.364
7650,26.364,27.0
7651,28.0,22.909
7652,24.727,26.455
7653,24.818,26.364
7654,24.182,25.818
7655,25.909,27.727
7656,23.909,27.545
7657,23.364,27.727
7658,26.0,23.455
7659,26.818,24.818
7660,29.455,24.545
7661,27.455,27.0
7662,24.455,24.455
7663,26.818,27.182
7664,28.455,27.909
7665,28.909,24.636
7666,28.818,28.545
7667,26.636,24.455
7668,23.364,22.727
7669,26.545,25.818
7670,,27.545
7671,22.636,29.364
7672,28.545,23.818
7673,24.273,29.455
7674,25.545,27.364
7675,24.091,27.273
7676,27.818,26.636
7677,28.455,27.727
7678,26.636,28.818
7679,26.727,23.364
7680,29.455,27.0
7681,26.364,25.636
7682,26.0,24.545
7683,27.182,27.636
7684,28.818,28.091
7685,27.0,24.273
7686,29.818,26.091
7687,27.273,26.364
7688,23.364,28.182
7689,27.0,29.182
7690,28.636,25.818
7691,29.182,22.727
7692,29.0,27.727
7693,27.273,25.0
7694,24.364,26.545
7695,24.727,24.0
7696,28.0,25.091
7697,26.818,26.273
7698,23.364,27.727
7699,26.636,24.364
7700,27.273,26.818
7701,25.364,27.091
7702,24.636,24.0
7703,25.909,27.091
7704,29.364,26.545
7705,25.0,24.364
7706,26.273,28.364
7707,27.909,28.636
7708,27.273,28.182
7709,28.636,26.0
7710,28.182,29.182
7711,26.273,24.545
7712,30.364,27.455
7713,29.091,26.636
7714,27.091,26.545
7715,24.455,25.091
7716,25.364,
7717,27.091,26.636
7718,23.364,25.455
7719,26.727,24.273
7720,26.364,28.818
7721,28.545,24.0
7722,26.909,24.091
7723,26.727,27.182
7724,25.545,24.273
7725,24.273,27.455
7726,28.091,25.727
7727,28.0,27.727
7728,25.818,25.818
7729,25.182,24.909
7730,25.273,28.545
7731,28.545,26.909
7732,28.818,28.273
7733,27.0,25.636
7734,24.455,27.273
7735,25.636,27.182
7736,25.091,26.727
7737,28.818,28.273
7738,23.455,27.182
7739,27.545,24.091
7740,27.818,26.636
7741,27.909,28.727
7742,29.182,24.636
7743,28.182,26.727
7744,24.909,27.182
7745,28.727,26.091
7746,28.545,24.727
7747,26.455,24.091
7748,27.091,26.273
7749,27.0,22.909
7750,24.727,24.545
7751,27.0,25.091
7752,27.909,24.182
7753,27.545,28.0
7754,25.273,27.818
7755,25.364,25.455
7756,27.0,25.909
7757,27.091,25.909
7758,26.455,27.091
7759,28.636,24.636
7760,25.455,26.909
7761,25.818,27.545
7762,24.273,29.273
7763,26.273,27.364
7764,23.182,25.364
7765,22.909,28.364
7766,26.636,24.909
7767,25.364,26.455
7768,27.0,28.0
7769,27.0,25.455
7770,29.818,24.273
7771,24.727,24.182
7772,28.636,27.091
7773,28.0,29.273
7774,24.273,26.182
7775,25.273,24.364
7776,27.091,25.909
7777,25.182,27.091
7778,,25.364
7779,27.455,25.364
7780,30.0,25.545
7781,26.0,
7782,25.818,27.182
7783,25.909,27.818
7784,26.364,25.273
7785,23.636,26.091
7786,28.182,27.273
7787,25.0,25.0
7788,25.636,28.091
7789,29.091,23.364
7790,26.182,25.364
7791,28.273,26.364
7792,27.455,24.636
7793,25.364,26.818
7794,27.364,24.909
7795,,25.273
7796,27.727,26.182
7797,26.182,27.545
7798,,24.0
7799,27.091,29.545
7800,28.364,27.182
7801,29.364,24.545
7802,24.636,26.545
7803,25.818,25.0
7804,26.364,28.0
7805,24.818,25.545
7806,28.364,26.0
7807,27.091,27.455
7808,25.091,
7809,26.455,26.727
7810,22.909,25.455
7811,26.364,
7812,25.273,28.727
7813,26.545,24.818
7814,27.909,25.636
7815,,23.091
7816,,26.727
7817,,27.091
7818,27.182,26.364
7819,25.636,23.091
7820,26.182,26.0
7821,25.455,
7822,25.727,28.0
7823,27.455,27.818
7824,27.909,25.636
7825,26.455,22.727
7826,26.818,25.727
7827,27.273,26.727
7828,23.273,25.636
7829,26.0,
7830,26.364,27.545
7831,26.182,
7832,28.091,26.091
7833,25.909,27.182
7834,,25.636
7835,22.545,
7836,27.091,27.273
7837,27.182,22.455
7838,25.818,28.182
7839,25.273,28.364
7840,25.545,27.0
7841,27.091,
7842,28.091,25.818
7843,,26.0
7844,,23.273
7845,23.273,26.636
7846,26.0,
7847,27.0,28.0
7848,26.182,27.818
7849,26.364,27.0
7850,28.636,
7851,24.909,
7852,,27.727
7853,22.636,25.818
7854,28.455,28.364
7855,26.636,26.455
7856,25.0,
7857,25.545,27.182
7858,25.818,25.727
7859,28.364,24.273
7860,27.455,23.273
7861,,26.364
7862,26.545,25.182
7863,23.273,28.0
7864,25.0,25.091
7865,26.182,26.091
7866,26.545,
7867,26.455,27.0
7868,,26.364
7869,25.818,24.818
7870,,28.727
7871,23.0,27.455
7872,28.727,22.636
7873,26.273,26.636
7874,25.0,25.273
7875,,
7876,27.091,26.0
7877,27.727,26.0
7878,28.727,26.364
7879,24.818,23.364
7880,25.545,26.364
7881,23.455,29.545
7882,27.182,
7883,26.182,23.909
7884,26.091,28.727
7885,24.364,25.0
7886,26.818,25.636
7887,27.818,27.091
7888,25.636,27.273
7889,22.818,26.273
7890,27.636,27.818
7891,25.818,23.727
7892,26.455,27.364
7893,25.636,28.818
7894,26.273,
7895,26.909,25.273
7896,28.0,25.636
7897,26.636,25.727
7898,23.909,29.091
7899,27.818,26.273
7900,23.727,26.455
7901,25.545,25.909
7902,24.545,28.0
7903,,27.636
7904,29.0,26.091
7905,29.091,27.545
7906,25.455,23.545
7907,25.727,27.364
7908,26.909,
7909,24.273,26.818
7910,26.727,22.909
7911,25.909,26.273
7912,24.455,28.0
7913,27.818,25.273
7914,27.273,25.364
7915,,27.818
7916,22.545,
7917,26.818,27.182
7918,26.545,29.091
7919,26.364,25.273
7920,26.636,27.818
7921,,24.909
7922,27.636,26.182
7923,27.364,26.364
7924,30.0,26.091
7925,23.636,
7926,27.909,26.727
7927,23.727,26.818
7928,26.455,22.455
7929,26.455,24.727
7930,25.273,26.364
7931,28.818,27.091
7932,,26.818
7933,25.545,29.909
7934,26.0,
7935,26.818,25.909
7936,25.364,23.091
7937,26.182,28.364
7938,26.364,25.455
7939,,27.545
7940,26.727,28.0
7941,27.273,29.091
7942,29.909,24.818
7943,25.636,25.182
7944,27.909,29.909
7945,23.273,27.455
7946,25.091,26.091
7947,25.818,26.636
7948,24.909,26.818
7949,27.636,26.0
7950,29.273,26.364
7951,25.727,26.091
7952,22.818,26.091
7953,27.727,
7954,26.182,25.818
7955,26.364,23.364
7956,25.0,26.818
7957,24.909,22.727
7958,27.0,25.727
7959,27.273,27.636
7960,29.909,26.364
7961,26.455,28.364
7962,26.455,26.091
7963,,
7964,27.091,24.455
7965,25.182,27.091
7966,25.909,26.455
7967,27.545,25.0
7968,29.273,27.636
7969,25.727,26.545
7970,23.545,26.818
7971,27.273,24.364
7972,25.182,27.091
7973,26.818,25.818
7974,25.182,26.364
7975,26.727,28.727
7976,27.909,26.636
7977,26.909,
7978,27.909,25.545
7979,26.909,27.182
7980,28.091,26.727
7981,,26.182
7982,25.818,27.727
7983,25.273,26.182
7984,26.455,26.0
7985,29.273,28.273
7986,27.727,26.273
7987,25.818,25.182
7988,22.818,28.091
7989,26.273,26.909
7990,27.0,26.636
7991,26.818,29.091
7992,25.182,23.636
7993,,25.818
7994,28.273,27.273
7995,28.727,25.727
7996,28.364,25.909
7997,25.455,23.636
7998,28.273,26.818
7999,24.0,26.455
8000,25.909,26.818
8001,25.455,
8002,25.182,27.727
8003,,25.182
8004,27.0,27.0
8005,26.455,27.727
8006,24.091,25.727
8007,27.364,24.818
8008,23.182,22.545
8009,26.818,
8010,27.273,27.273
8011,26.182,25.727
8012,28.0,26.727
8013,28.727,24.273
8014,25.273,26.273
8015,,27.455
8016,28.273,26.818
8017,27.364,26.0
8018,26.273,23.727
8019,25.182,23.455
8020,,25.909
8021,27.636,26.636
8022,27.636,26.091
8023,27.455,27.818
8024,27.0,
8025,23.727,28.273
8026,25.909,27.636
8027,25.818,25.273
8028,25.364,26.182
8029,26.636,28.0
8030,,28.091
8031,27.182,
8032,25.455,26.636
8033,23.0,27.727
8034,28.0,23.545
8035,27.455,27.818
8036,26.0,26.273
8037,25.909,25.909
8038,,26.182
8039,28.455,23.636
8040,27.0,26.0
8041,,25.727
8042,26.909,27.182
8043,23.545,26.182
8044,27.727,25.818
8045,25.909,28.455
8046,26.455,29.909
8047,26.091,25.727
8048,26.0,25.182
8049,28.818,
8050,,26.0
8051,23.091,28.0
8052,28.0,25.818
8053,25.545,22.273
8054,25.909,26.909
8055,,26.818
8056,28.455,
8057,24.818,28.0
8058,29.0,24.364
8059,26.0,26.182
8060,25.818,26.0
8061,27.182,23.273
8062,24.909,26.455
8063,26.545,29.273
8064,25.636,25.545
8065,27.364,26.091
8066,27.273,27.364
8067,27.727,28.091
8068,,25.273
8069,23.091,25.727
8070,27.455,24.818
8071,22.727,
8072,26.182,26.0
8073,26.182,26.636
8074,25.455,26.182
8075,27.273,28.091
8076,29.091,27.727
8077,,26.273
8078,23.182,24.909
8079,27.364,26.909
8080,25.182,25.909
8081,24.818,23.636
8082,26.0,29.545
8083,26.455,27.909
8084,27.818,25.636
8085,,23.182
8086,,25.727
8087,26.364,25.455
8088,28.273,26.364
8089,23.182,27.273
8090,26.273,
8091,25.636,26.273
8092,26.909,25.091
8093,27.364,26.091
8094,29.091,27.636
8095,27.364,27.909
8096,22.818,25.455
8097,27.818,26.727
8098,27.0,26.455
8099,26.273,26.636
8100,24.818,27.727
8101,25.636,23.091
8102,27.909,
8103,26.364,
8104,,22.636
8105,26.091,28.364
8106,27.636,25.818
8107,23.091,27.909
8108,24.909,25.091
8109,26.273,26.727
8110,25.182,26.727
8111,28.727,26.273
8112,,25.909
8113,,26.182
8114,22.727,27.818
8115,26.364,26.364
8116,24.818,27.636
8117,25.545,27.273
8118,25.636,28.273
8119,27.727,27.364
8120,25.909,24.364
8121,28.545,25.909
8122,27.636,23.818
8123,24.818,26.0
8124,28.0,28.545
8125,24.0,24.455
8126,25.182,25.727
8127,25.182,27.455
8128,28.545,25.091
8129,26.364,26.364
8130,27.455,27.273
8131,25.273,27.182
8132,25.273,26.273
8133,26.727,25.273
8134,24.455,24.364
8135,26.091,27.182
8136,23.455,24.0
8137,26.091,27.455
8138,26.909,24.727
8139,27.909,27.455
8140,28.545,26.636
8141,25.182,24.727
8142,28.091,24.182
8143,23.545,26.909
8144,24.273,24.818
8145,,26.818
8146,27.182,26.364
8147,26.636,26.545
8148,27.0,24.818
8149,25.545,25.909
8150,24.636,26.455
8151,27.455,24.0
8152,26.0,27.727
8153,24.0,27.455
8154,26.091,
8155,23.273,26.0
8156,26.545,24.818
8157,26.364,24.364
8158,26.545,25.545
8159,28.091,24.727
8160,24.0,26.182
8161,24.636,25.909
8162,,28.182
8163,24.273,26.0
8164,26.727,26.909
8165,26.0,27.091
8166,27.0,25.909
8167,25.727,23.455
8168,25.0,23.364
8169,27.182,25.727
8170,25.545,24.818
8171,23.364,24.364
8172,26.0,27.091
8173,23.545,25.182
8174,26.545,25.636
8175,28.182,25.636
8176,26.0,25.636
8177,26.636,23.455
8178,25.636,22.273
8179,24.273,23.455
8180,26.182,23.545
8181,26.818,27.364
8182,24.727,25.455
8183,26.909,27.182
8184,27.0,25.455
8185,25.727,26.636
8186,25.636,27.0
8187,26.545,25.091
8188,24.0,25.545
8189,25.455,26.273
8190,23.727,25.909
8191,23.636,24.909
8192,23.091,28.091
8193,28.455,26.0
8194,26.636,25.455
8195,26.091,27.818
8196,27.0,24.455
8197,24.545,27.182
8198,26.182,26.0
8199,23.636,27.364
8200,25.364,24.364
8201,28.455,25.636
8202,28.273,23.545
8203,27.182,26.455
8204,25.0,27.0
8205,24.0,26.091
8206,25.455,27.091
8207,26.545,25.455
8208,27.545,26.818
8209,23.455,23.636
8210,24.727,27.455
8211,27.0,23.909
8212,26.909,27.273
8213,24.182,24.545
8214,26.182,25.273
8215,24.909,24.727
8216,27.273,24.818
8217,25.727,27.0
8218,24.636,28.545
8219,27.909,25.909
8220,28.273,26.455
8221,27.545,27.636
8222,27.818,25.455
8223,27.091,26.818
8224,24.636,24.273
8225,26.182,27.455
8226,24.909,24.273
8227,26.636,27.182
8228,24.0,24.545
8229,29.0,26.818
8230,26.182,25.727
