"id","home_team_api_id","away_team_api_id","Home_Team_Aggression","Home_Team_Potential","Home_Team_Stamina","Home_Team_OverallRating","Home_Team_FreeKick","Home_Team_Heading_accuracy","Home_Team_Short_passing","Home_Team_Solleys","Home_Team_Dribbling","Home_Team_Curve","Home_Team_Long_passing","Home_Team_Ball_control","Home_Team_Acceleration","Home_Team_Sprint_speed","Home_Team_Agility","Home_Team_Reactions","Home_Team_Balance","Home_Team_Shot_power","Home_Team_Vision","Home_Team_Marking","Away_Team_Aggression","Away_Team_Potential","Away_Team_Stamina","Away_Team_OverallRating","Away_Team_FreeKick","Away_Team_Heading_accuracy","Away_Team_Short_passing","Away_Team_Solleys","Away_Team_Dribbling","Away_Team_Curve","Away_Team_Long_passing","Away_Team_Ball_control","Away_Team_Acceleration","Away_Team_Sprint_speed","Away_Team_Agility","Away_Team_Reactions","Away_Team_Balance","Away_Team_Shot_power","Away_Team_Vision","Away_Team_Marking","labels"
2000,9825,8549,63,85,78,79,80,63,72,60,69,65,70,73,76,77,70,78,72,70,71,46,65,78,75,73,86,65,58,56,57,47,55,62,71,73,60,67,68,62,61,49,0
21511,8649,8426,56,64,66,62,69,53,53,42,52,48,45,56,63,65,63,55,61,52,48,41,62,66,72,64,56,54,59,35,54,46,53,56,68,64,67,60,64,47,51,49,0
7787,9941,8592,73,77,71,73,77,60,69,54,64,57,63,67,71,70,67,73,67,65,62,59,60,80,66,76,81,57,70,53,67,59,66,68,75,73,74,74,68,65,62,57,1
12485,9857,9876,65,76,68,73,79,62,65,53,60,56,60,66,65,65,67,71,64,67,58,50,60,75,64,71,68,61,62,43,57,52,55,64,66,66,61,67,61,60,54,51,2
5522,8689,9831,64,76,70,68,71,58,65,49,52,49,61,62,68,68,69,66,68,60,69,52,63,77,71,71,82,65,66,41,50,42,58,64,66,66,54,66,55,62,53,50,0
16465,8021,8245,50,59,70,55,50,49,51,43,50,43,47,54,69,66,62,53,67,58,48,36,63,65,66,59,51,50,44,35,43,35,45,45,54,60,55,58,51,46,37,44,0
24122,9906,9910,71,82,74,80,75,66,72,58,67,66,70,72,72,72,73,79,66,68,68,57,68,75,66,72,82,57,66,44,59,60,65,66,65,67,66,70,65,61,59,48,1
10538,9804,9857,65,75,70,71,81,61,66,47,57,48,59,66,71,70,67,70,69,64,64,49,66,74,69,68,82,57,59,46,54,52,58,59,68,70,59,70,60,58,53,54,1
11683,9857,9875,68,74,65,72,86,63,64,51,54,49,58,63,65,66,63,70,64,64,60,53,74,81,74,79,77,65,70,61,64,56,65,69,71,71,71,77,62,72,67,61,0
19053,10212,6403,58,73,63,69,75,59,62,47,57,53,56,62,63,61,66,67,62,58,53,49,61,71,61,67,80,56,62,44,59,51,57,63,67,63,65,63,64,59,55,51,2
12862,9882,8524,65,76,69,72,76,65,63,48,60,54,55,65,67,69,64,67,60,69,57,52,64,75,67,71,78,59,66,55,61,56,58,65,67,70,68,68,70,66,57,50,0
12259,8600,8543,65,77,70,75,87,63,66,54,63,56,65,68,68,68,64,73,65,70,60,57,67,79,66,76,80,65,67,52,63,58,61,68,67,67,66,73,64,73,57,55,2
22580,8305,8371,63,78,67,74,70,60,65,52,61,57,59,66,72,73,67,73,70,68,64,46,67,76,73,73,79,61,68,51,62,58,63,68,64,68,64,72,65,68,64,54,0
3600,8650,10194,60,82,69,76,85,59,67,50,62,56,62,68,71,73,67,73,69,62,63,52,72,78,76,75,79,64,67,52,58,49,65,66,67,66,64,71,58,66,62,54,1
18531,9772,9771,69,81,71,78,87,63,70,59,68,63,68,72,71,69,72,77,67,73,66,48,56,70,64,63,70,54,49,41,49,41,44,53,63,66,63,60,62,55,47,40,0
20361,9927,9800,59,72,71,69,78,60,62,37,59,49,54,65,67,67,64,63,70,56,59,48,60,68,66,63,62,54,55,36,50,40,48,59,61,62,57,63,67,50,55,41,0
9579,9790,9823,65,78,70,74,87,60,69,56,65,59,67,69,67,66,69,75,67,70,65,53,61,87,74,85,84,65,80,67,74,70,75,78,72,71,73,86,71,74,72,56,2
1176,9993,10000,66,69,67,66,68,53,61,47,54,47,57,60,62,65,65,64,60,61,59,50,56,70,72,68,72,54,64,47,55,50,62,63,68,70,68,67,67,63,61,45,1
22440,8394,9906,68,77,65,71,78,58,65,51,59,55,60,62,66,68,66,68,68,65,61,51,64,83,70,78,84,63,70,51,62,61,64,69,73,75,68,76,73,68,70,50,2
9172,10269,8165,63,78,69,76,68,62,70,50,63,57,63,69,69,72,61,76,59,65,58,53,67,75,69,73,82,59,67,50,59,54,57,67,62,63,62,72,63,69,59,47,1
9099,9904,8178,64,77,69,75,78,59,69,56,64,56,60,69,68,70,68,75,69,67,63,48,70,80,75,78,72,67,72,51,58,55,65,68,66,67,65,78,61,67,62,60,0
21541,9906,9783,70,84,73,79,90,65,74,53,65,49,70,70,79,77,63,80,68,68,65,52,65,82,75,74,86,60,69,50,59,58,65,69,74,76,70,70,71,62,71,58,0
16130,2183,8673,55,68,64,61,71,41,56,42,48,50,52,51,61,59,57,57,54,52,49,44,55,71,51,66,76,47,53,47,50,45,61,55,62,61,63,70,57,52,47,27,0
22578,9865,8661,72,78,70,71,78,58,60,45,56,51,56,61,68,70,64,65,63,60,59,50,68,76,73,73,74,62,61,45,58,56,57,66,70,70,65,70,69,63,63,54,0
15602,8674,8277,63,74,69,70,74,59,67,48,60,48,63,67,64,60,63,68,65,62,60,52,63,75,66,71,75,56,66,44,60,54,63,67,68,68,67,65,65,62,56,52,2
4999,9827,8481,69,83,73,77,82,70,70,54,62,59,70,69,73,72,73,77,74,69,75,61,63,76,72,71,79,60,66,33,50,42,64,66,68,67,55,68,52,58,52,59,0
8376,9790,10269,69,83,74,79,82,67,72,60,64,61,70,72,74,76,68,77,72,62,69,52,73,82,74,77,82,66,72,56,63,58,70,70,71,74,60,72,69,69,64,56,0
14099,8611,9803,60,79,73,73,88,61,69,52,60,58,62,69,69,70,69,74,73,65,65,50,65,71,72,69,74,56,65,49,57,50,61,63,69,70,66,68,66,60,60,48,1
2606,8659,8472,65,76,71,70,82,59,65,50,58,53,61,64,67,69,62,65,62,66,64,52,69,78,64,73,80,61,68,62,61,56,58,68,73,73,68,71,67,69,66,49,0
24855,9931,10190,66,72,66,65,77,57,63,44,57,47,59,62,67,65,66,65,67,64,64,57,56,65,61,59,72,53,53,37,49,34,49,52,60,60,50,59,50,57,40,42,0
9434,9905,8358,61,75,69,71,74,61,68,51,63,59,64,66,68,68,69,71,66,66,58,56,64,77,72,73,75,56,68,52,63,58,61,66,68,69,69,74,67,65,60,58,0
4633,10261,8472,65,79,74,75,74,63,68,55,68,54,60,69,71,72,71,72,64,68,61,50,70,78,71,75,83,65,69,51,62,53,60,66,72,74,67,74,61,67,60,52,1
19430,10238,9772,65,74,69,70,71,59,61,45,60,48,53,63,66,68,65,67,60,65,54,49,71,80,69,77,76,65,66,56,68,60,61,71,66,70,68,76,63,70,65,51,2
18816,10264,2033,74,78,72,74,86,63,68,51,62,60,65,68,66,67,69,73,64,66,63,56,65,70,56,67,78,53,60,40,56,46,58,60,59,62,62,62,60,60,56,45,1
10454,10233,8636,71,80,76,76,76,66,69,53,61,52,67,68,73,72,63,76,61,66,66,57,77,86,77,81,87,70,78,58,69,56,69,76,78,77,63,76,72,79,68,58,2
11364,8535,8540,64,84,74,77,79,63,69,59,65,60,63,69,76,76,72,74,72,69,72,50,70,82,75,75,73,62,68,48,60,56,62,69,71,73,68,72,71,68,66,56,2
25190,10179,10243,66,69,68,65,72,59,61,39,51,42,54,60,62,65,60,62,57,58,54,52,57,72,62,64,68,49,59,46,54,52,53,61,66,68,68,62,67,52,55,41,0
11614,8551,8600,58,73,66,70,67,60,63,47,54,47,52,62,65,63,65,67,67,61,58,47,72,79,73,76,85,59,69,55,63,52,67,68,69,67,65,75,67,70,62,58,0
25586,10243,9930,47,66,60,61,60,44,58,38,50,39,46,58,68,68,65,58,61,52,47,42,55,65,61,60,63,52,57,45,52,44,56,57,63,64,60,56,61,55,51,53,1
17745,7992,10213,60,70,65,66,65,62,56,18,57,17,53,57,62,65,21,61,17,59,21,53,64,73,67,66,80,56,59,31,51,35,57,58,68,67,53,68,56,58,49,53,1
567,9987,9984,58,72,66,67,73,60,64,53,59,53,61,63,65,66,64,64,64,64,63,44,56,70,68,65,68,56,62,50,54,49,60,62,64,67,63,64,62,64,64,47,0
22134,8634,8315,67,86,75,81,74,65,76,55,69,58,74,74,76,77,69,80,77,61,76,59,73,79,76,76,76,63,66,55,61,57,65,66,72,73,66,73,70,65,67,55,0
22789,8696,10267,69,74,69,72,80,57,56,48,53,59,55,63,63,64,63,69,63,59,59,44,67,82,72,77,87,62,67,54,66,64,62,71,71,71,70,74,67,70,65,47,1
10173,8722,8262,68,77,68,75,71,63,67,50,57,55,56,65,64,66,65,73,58,64,60,57,69,73,72,72,76,62,62,48,60,55,59,65,67,68,66,70,64,61,53,52,0
15473,8277,8640,59,74,65,70,75,58,65,46,58,49,59,66,69,65,67,66,67,61,52,52,62,80,72,76,71,66,70,53,65,49,65,70,71,73,69,74,63,65,65,55,2
19718,9925,8597,53,77,72,72,90,58,66,35,63,45,64,67,67,70,61,66,61,67,59,49,52,67,63,61,58,53,58,27,55,34,54,57,61,61,50,58,53,43,45,42,0
12437,8537,8535,62,72,64,69,70,60,63,45,58,50,56,63,63,62,63,66,59,62,52,54,68,78,66,76,80,64,71,55,67,61,71,73,67,67,67,73,62,72,65,57,2
23029,8696,8558,65,72,66,71,82,53,62,49,59,63,59,65,66,65,65,68,64,63,63,44,64,76,62,73,82,58,66,45,60,59,62,67,65,64,64,69,64,60,63,48,2
7030,4087,9827,62,73,58,69,82,60,62,43,55,50,57,62,62,65,65,67,66,57,57,57,66,77,67,73,74,63,68,51,63,56,65,67,67,69,65,73,63,66,62,54,1
22892,8394,9906,68,74,73,71,85,58,64,46,53,54,58,63,61,62,61,70,63,66,60,52,67,82,71,77,78,63,67,50,61,55,61,68,71,72,70,77,68,64,64,48,0
11212,8564,9875,71,86,76,80,78,67,74,63,69,60,70,74,74,76,71,77,75,73,73,52,73,81,77,78,82,66,71,61,65,54,64,68,74,75,72,75,73,69,72,59,0
17415,2186,1601,57,67,64,63,63,57,61,48,51,48,57,57,64,61,63,58,62,57,50,49,55,66,56,62,71,49,54,41,49,45,52,53,60,58,60,58,62,49,48,45,0
12420,8537,8543,62,73,65,70,74,61,64,47,60,53,58,64,65,64,63,68,60,64,55,54,68,79,71,76,80,59,70,55,65,64,70,70,69,69,68,73,65,75,64,56,2
1036,9984,9993,64,69,67,66,73,59,58,44,53,46,52,60,60,64,61,65,59,63,55,46,62,69,65,65,68,49,59,46,55,46,56,60,65,67,68,63,64,58,56,46,0
21834,9783,8634,63,83,74,76,87,63,71,53,63,57,72,71,73,75,69,74,71,62,71,58,64,86,74,80,87,65,76,63,70,62,74,76,73,73,71,79,74,68,78,50,1
7574,9831,8689,69,78,76,73,75,60,68,52,63,61,63,66,71,72,74,69,74,62,66,53,62,75,67,72,76,56,64,45,58,50,60,67,66,67,64,70,65,58,60,53,0
8684,9790,8721,70,81,74,78,83,66,70,60,65,61,63,71,72,74,68,78,71,68,68,46,68,83,75,78,87,64,73,59,67,56,66,71,74,73,70,78,76,70,71,52,2
2589,10260,8472,71,86,71,81,82,68,75,63,68,65,69,74,73,74,70,79,77,71,74,56,66,79,65,76,78,62,67,61,66,58,58,70,71,70,67,74,70,67,66,50,0
11540,8686,8636,66,81,66,77,83,60,71,58,66,64,66,73,66,64,69,76,63,69,66,48,73,82,74,81,74,66,72,66,65,60,66,72,73,74,70,79,69,72,66,61,0
14800,10217,9908,61,72,69,67,82,55,60,45,54,51,53,62,66,67,64,64,60,63,54,46,58,71,65,67,74,51,59,46,57,52,53,61,67,68,63,67,64,61,54,45,2
3774,9850,8667,63,77,76,74,85,65,66,54,61,51,59,67,70,70,69,71,64,66,61,52,67,73,72,72,76,64,64,51,59,52,57,63,65,66,67,69,61,61,59,53,0
10366,8524,8636,64,78,71,74,86,65,70,56,65,57,69,70,72,72,70,73,67,69,66,55,75,87,81,83,87,74,79,62,69,60,69,78,81,80,71,81,77,80,76,64,0
10043,8178,9904,65,83,73,79,94,59,72,53,68,59,64,70,74,74,69,79,63,64,68,49,70,75,69,73,72,64,68,48,61,49,60,65,64,65,62,74,60,66,58,54,0
2985,9850,10194,66,73,69,68,73,55,57,47,56,41,53,61,69,68,60,64,64,61,59,45,71,80,78,76,76,63,66,48,57,52,61,67,72,72,69,69,63,61,60,53,1
24774,9956,6493,50,68,57,58,74,52,54,45,56,44,49,57,61,62,60,55,58,54,48,37,52,64,64,58,61,50,52,45,45,37,53,51,59,62,53,57,59,42,53,41,0
15191,8593,8674,57,80,70,74,84,61,71,52,66,56,65,71,71,72,69,71,64,65,62,50,59,73,68,68,73,55,62,45,61,48,59,64,69,67,69,65,69,61,56,48,0
9249,8194,9789,69,73,72,71,78,60,63,50,59,57,55,62,68,68,65,71,63,63,56,54,63,79,69,74,83,58,69,54,64,58,64,67,70,71,69,73,63,66,61,50,2
4734,10261,9817,68,81,73,76,75,64,69,56,69,59,62,70,74,72,71,75,67,69,57,52,64,74,69,73,78,59,65,50,60,55,57,65,69,66,63,71,62,66,57,50,2
25112,10192,10199,62,72,70,67,68,54,60,43,56,53,53,59,69,65,63,66,62,61,50,45,66,68,65,61,65,54,61,44,51,46,52,57,63,66,62,61,60,60,46,50,0
13916,10218,10228,65,74,66,64,67,56,55,42,48,48,55,55,69,68,64,61,65,53,54,49,66,73,72,69,71,54,60,47,54,43,52,62,67,70,65,69,65,63,66,48,2
22021,10205,8371,62,81,72,77,83,65,72,57,68,62,69,70,72,73,67,75,70,67,73,56,67,80,73,75,79,66,69,52,65,61,68,69,68,72,70,72,74,65,70,53,2
18749,10238,7842,58,70,64,67,77,53,60,46,57,51,57,61,64,65,61,64,63,61,54,45,57,73,70,69,77,57,62,46,58,55,55,62,65,67,65,67,63,61,53,43,0
6100,8521,9827,58,72,61,68,80,55,63,42,54,52,56,63,64,64,63,63,61,56,52,43,67,78,70,75,80,61,68,46,61,53,67,67,70,70,68,73,63,64,65,53,2
24933,7955,10199,54,67,62,59,65,54,59,40,51,41,50,55,60,65,62,59,59,59,47,49,59,71,62,63,82,52,63,49,54,48,52,58,64,64,63,61,66,65,53,42,0
11028,8540,10233,70,82,75,75,73,62,68,48,60,56,62,69,71,73,68,72,71,68,66,56,72,82,72,76,68,65,65,54,61,55,60,69,70,69,67,73,69,66,69,60,0
15985,8569,2183,58,66,62,59,53,56,56,52,57,51,53,60,61,60,52,60,53,55,55,46,55,63,60,59,43,39,51,43,42,43,46,49,55,57,53,58,52,43,62,37,0
17210,8028,8019,52,65,66,61,68,49,53,46,49,44,50,53,64,63,61,58,63,54,50,48,51,59,70,59,62,49,50,46,46,44,45,51,59,61,56,54,59,53,47,45,1
23952,9910,9906,67,76,65,73,82,59,66,47,60,57,64,66,64,65,67,71,65,60,60,48,72,81,73,80,75,67,71,56,66,63,65,72,71,71,71,78,60,69,63,56,0
11417,8524,8529,65,76,68,72,76,57,65,51,54,50,62,62,69,69,67,70,65,65,59,55,72,77,70,74,82,58,68,56,59,55,64,67,66,69,70,71,68,67,61,54,0
22497,9783,8581,66,80,71,74,83,59,65,47,57,53,60,67,70,72,68,74,66,63,67,54,65,76,66,72,68,56,65,52,59,56,58,65,66,69,62,69,66,64,65,50,2
19124,10238,8613,51,70,60,66,72,53,59,44,56,48,53,59,64,64,62,61,62,57,50,47,61,67,65,64,63,55,55,43,54,45,51,56,59,61,55,62,56,55,47,51,2
8610,10189,8721,65,80,73,75,83,65,69,54,62,52,62,68,70,71,65,74,68,63,63,48,70,82,74,76,87,64,71,53,63,56,67,68,72,72,69,75,73,70,70,55,0
14306,8464,10235,57,71,68,68,81,56,64,46,57,53,58,63,59,61,62,68,57,62,59,49,58,75,72,70,69,52,64,51,60,53,57,65,68,70,66,69,65,64,57,45,2
5136,9851,9748,70,77,68,71,73,70,65,47,61,49,65,65,69,72,64,70,64,64,59,54,66,85,73,78,75,71,71,57,61,58,66,71,73,72,73,76,71,73,68,53,0
9713,9810,8177,59,76,69,73,75,64,69,54,64,59,63,69,65,69,67,73,64,66,59,47,65,75,68,72,87,57,67,54,65,60,60,66,70,69,66,70,65,66,58,52,1
11637,8524,8533,67,78,68,74,76,58,65,53,56,50,61,64,67,69,65,70,66,68,61,55,70,77,71,73,67,64,66,54,55,47,62,63,63,66,61,71,58,66,61,56,0
8189,9790,8697,68,81,74,76,82,66,69,57,65,58,69,68,73,76,68,74,70,64,65,54,68,85,71,79,84,67,71,55,59,58,64,69,71,72,64,73,75,70,72,53,0
10962,8564,9857,72,86,75,80,92,67,73,55,64,55,72,73,71,71,62,76,67,66,67,55,66,76,69,71,68,58,64,43,54,44,61,61,68,71,58,67,65,68,55,55,0
24530,9910,8305,67,79,69,77,85,59,71,47,64,61,64,70,70,69,74,76,67,62,64,51,62,78,66,74,77,58,69,45,64,59,62,68,66,69,68,72,65,65,63,47,1
23280,8558,10267,69,76,65,73,78,60,66,55,58,57,65,67,65,66,67,72,67,67,63,51,67,82,68,79,87,56,72,55,69,68,67,73,70,72,72,76,71,72,66,46,1
5317,8481,9847,58,74,66,70,67,62,64,37,53,38,61,62,67,67,54,65,50,59,49,50,66,83,70,74,76,65,69,50,60,54,65,67,70,71,70,69,70,63,71,60,1
17424,1601,8023,54,66,56,62,71,49,55,41,50,45,53,53,60,59,61,58,62,49,49,45,61,69,69,65,66,52,58,45,51,48,53,54,66,67,63,63,64,53,56,47,2
20388,8597,8467,53,68,67,63,68,55,55,35,54,41,48,57,58,62,67,56,63,48,56,46,57,65,65,62,54,54,58,36,56,45,48,58,63,60,63,59,61,50,54,49,2
14576,8277,10219,58,78,70,72,86,59,67,50,64,54,57,68,69,68,69,70,67,67,58,43,59,70,71,67,72,56,62,45,57,56,57,61,62,59,66,66,61,60,54,49,1
7464,9831,8639,67,79,71,73,75,61,70,52,65,62,67,68,72,72,74,69,75,63,65,57,67,76,66,74,77,58,68,48,58,49,60,65,65,63,65,70,67,61,60,56,1
502,10001,8342,57,70,67,65,62,59,60,39,54,36,55,59,63,66,50,60,51,59,45,43,63,73,69,68,73,64,64,53,55,49,61,62,61,68,61,68,70,63,68,45,2
12713,8686,9882,68,79,70,77,85,60,69,54,66,59,65,72,71,71,72,76,67,71,59,53,66,77,67,73,73,66,63,47,61,54,59,66,65,67,65,70,60,69,52,53,2
1340,8573,8635,56,69,59,66,71,54,60,45,56,46,54,58,62,63,63,65,63,57,55,47,61,78,68,71,74,59,64,47,60,48,59,64,69,68,66,70,65,62,59,51,2
1362,8635,9989,61,76,70,69,73,58,64,44,60,53,61,65,71,72,71,70,70,62,56,54,56,68,61,64,69,55,56,41,53,43,51,58,64,64,63,61,63,49,51,47,0
20989,8467,8426,57,65,65,63,71,56,54,43,55,49,49,57,60,59,66,60,64,51,52,47,56,66,61,59,61,52,55,34,55,42,47,55,62,62,62,56,59,52,45,45,1
16107,8245,8673,60,68,70,60,54,45,48,43,48,42,46,47,59,58,51,58,55,47,50,42,55,71,60,67,76,50,56,46,53,45,61,56,67,68,63,65,56,49,51,36,2
13590,8593,8525,67,81,76,74,79,57,72,58,67,56,69,72,75,74,72,75,71,67,72,52,59,71,68,65,78,58,56,31,54,41,55,59,66,68,50,66,54,52,47,47,0
19329,7842,8613,60,73,68,69,71,58,61,50,60,51,56,62,70,69,64,66,63,64,54,47,61,69,68,65,65,57,58,43,57,51,53,61,64,65,63,61,63,56,49,53,0
16349,8245,8030,61,67,69,62,72,52,53,43,50,44,49,53,56,61,54,59,49,52,50,48,67,64,70,57,35,53,52,41,43,39,49,49,64,63,58,56,58,49,41,45,2
16496,8025,10265,58,67,65,66,72,54,56,44,47,46,55,50,59,62,57,58,63,54,46,47,61,68,69,66,61,57,64,58,61,58,63,63,74,76,75,68,68,61,61,53,2
25636,10192,9931,53,68,67,63,65,53,59,42,55,47,54,58,70,69,66,59,68,57,53,45,63,72,73,68,76,56,62,50,63,57,59,65,71,74,70,63,65,63,56,51,2
14356,10219,8526,60,68,68,65,70,57,57,49,59,55,53,61,63,62,64,65,61,60,54,50,60,67,63,65,70,55,61,49,57,45,54,60,59,62,61,65,62,60,52,45,0
20765,8066,8467,57,67,69,63,66,55,58,41,55,43,52,60,64,64,67,60,62,49,54,42,62,65,64,63,71,54,54,37,55,52,50,59,56,57,63,56,62,52,52,47,1
8024,8295,8398,63,77,69,72,86,61,63,49,57,56,64,64,67,69,63,70,66,61,64,51,63,74,68,69,77,61,61,25,52,20,60,59,61,63,31,66,34,60,32,52,1
15200,8611,9791,62,76,67,71,77,57,66,50,62,57,67,65,65,65,62,70,59,63,60,55,64,70,63,66,82,54,62,49,59,58,54,62,64,63,65,62,63,63,58,48,0
5386,9874,8592,61,74,69,66,77,54,61,43,51,53,53,60,66,63,64,65,57,53,54,50,73,83,76,78,83,71,71,50,55,55,70,68,72,73,69,72,74,70,73,62,2
16639,8673,8025,70,70,68,68,64,55,58,50,61,48,53,61,69,71,71,65,61,57,60,39,53,66,66,64,71,50,53,39,49,42,53,46,58,63,57,56,58,57,50,45,2
8646,9823,10189,66,85,73,81,85,66,74,61,64,63,65,73,73,75,67,81,75,75,72,48,66,82,74,76,80,63,71,52,63,50,65,69,71,70,67,75,70,61,67,53,0
9387,8178,8165,69,81,73,77,70,69,72,50,61,54,65,67,66,67,63,77,58,67,62,58,67,75,67,73,87,61,65,49,60,57,60,65,63,66,62,73,62,68,55,53,0
19590,10264,8613,61,76,68,72,74,60,64,44,60,53,57,66,69,69,67,68,62,64,54,51,62,72,64,68,70,55,59,43,56,49,54,61,61,63,62,66,61,61,51,51,0
16535,2183,10265,63,68,70,64,75,53,59,50,52,48,54,54,66,69,67,60,64,57,51,47,64,71,65,69,61,56,63,52,59,51,59,63,69,67,68,64,68,63,59,52,1
4817,9874,8682,62,79,66,68,59,60,57,42,54,54,56,60,68,66,64,66,68,57,61,54,61,78,70,71,63,62,66,50,54,48,59,63,70,68,60,68,60,62,60,48,0
21690,8315,8302,61,73,69,66,72,60,62,52,57,57,55,64,68,69,64,63,69,55,63,56,65,82,69,77,86,70,67,48,62,60,60,68,72,70,66,70,73,63,63,55,2
5916,8481,8639,65,74,71,72,77,63,66,45,57,53,62,66,69,70,65,68,62,67,59,56,69,79,73,77,82,61,74,52,63,58,68,71,71,72,72,75,69,66,66,54,1
25960,7896,9931,56,65,67,61,61,45,58,33,52,43,53,60,65,66,64,58,69,51,44,46,57,75,72,70,61,54,60,49,61,51,59,63,73,74,70,64,65,61,59,46,2
12425,9885,8524,73,81,73,78,85,66,69,54,66,65,65,70,73,74,69,74,68,69,63,60,71,76,65,73,79,60,66,49,57,58,60,64,63,62,63,71,67,68,55,57,0
4650,9826,9850,67,76,70,75,84,63,65,50,59,53,63,67,69,68,64,71,66,68,62,52,66,74,73,73,77,60,66,49,59,52,62,65,67,68,65,72,64,60,59,50,0
3896,9850,8659,61,76,75,74,85,60,66,54,64,57,59,68,69,72,70,71,63,68,62,50,67,75,67,73,81,64,68,50,60,55,62,68,65,66,64,72,63,65,62,54,2
7119,7794,4087,58,72,64,68,75,56,61,50,58,54,56,61,68,70,67,66,68,55,55,48,63,70,65,67,80,59,61,41,55,46,58,60,65,65,61,66,66,54,54,55,2
6699,8576,9873,62,72,65,68,76,57,62,41,55,51,56,62,64,64,65,66,67,58,55,45,58,72,63,69,72,60,65,42,59,51,60,63,64,63,66,66,67,60,57,54,2
22327,8661,9864,63,78,74,74,86,61,62,48,62,61,58,68,74,73,67,71,71,66,63,50,69,77,68,71,85,56,62,42,53,53,58,64,72,74,69,68,69,62,60,47,0
13770,8277,8525,57,73,70,67,78,56,61,37,58,44,57,62,68,71,57,67,59,54,52,51,63,71,69,66,78,60,59,36,54,45,59,59,66,68,55,66,60,55,55,50,0
16236,8025,8020,56,67,58,59,73,48,51,41,47,42,46,48,59,61,58,59,60,57,58,42,53,61,59,55,66,46,47,33,45,42,47,50,56,56,50,52,52,44,45,45,0
12266,9882,9857,69,77,68,72,74,64,65,45,58,54,60,64,67,66,64,69,59,65,55,56,67,73,62,72,79,64,62,47,54,49,58,61,60,61,62,70,63,59,57,54,1
9432,9904,9788,69,77,72,74,78,62,66,55,62,52,56,66,71,71,69,73,66,68,58,51,65,80,70,76,92,56,71,52,67,60,67,72,67,67,70,76,69,67,64,53,0
11832,9882,8600,70,77,67,71,81,57,66,52,58,53,61,65,66,66,66,71,60,64,55,55,74,78,69,74,87,60,68,51,59,53,66,67,68,67,63,73,62,66,59,61,2
4470,8455,8472,64,85,76,83,85,64,72,58,65,63,66,72,68,68,66,82,62,68,69,56,68,76,70,74,75,64,64,52,61,52,58,64,63,65,62,72,59,64,55,55,0
18088,10214,10212,71,76,71,69,75,59,60,50,59,56,60,64,69,69,69,70,72,60,63,52,63,71,69,69,74,58,63,51,58,50,61,61,66,68,66,70,66,59,66,54,0
21885,8388,8696,64,71,70,70,79,61,64,47,55,57,67,66,70,68,60,67,67,62,59,59,63,75,74,70,70,63,64,44,58,54,66,65,70,71,64,65,65,58,63,58,0
8741,8350,8358,63,73,67,70,87,59,63,53,58,52,55,62,64,65,63,70,60,67,61,47,63,75,68,72,81,63,66,52,61,60,60,65,64,66,65,71,60,67,60,54,0
23165,10267,8633,70,83,71,79,87,63,70,56,65,61,65,72,69,69,71,75,72,69,66,51,68,86,73,84,83,66,73,63,67,65,69,75,70,72,68,82,63,71,69,52,2
11072,8540,8686,70,83,77,77,82,61,71,52,65,63,67,72,73,75,70,76,73,73,70,54,75,84,73,80,85,69,74,63,66,61,71,73,73,73,68,77,74,73,73,56,0
6682,10249,8639,61,75,65,71,78,61,65,42,58,47,59,64,68,67,66,70,67,58,59,55,63,77,74,75,72,65,72,48,61,53,66,68,67,68,63,72,68,67,62,56,2
12807,9876,8534,65,72,62,71,76,66,65,52,57,57,58,65,61,61,57,69,59,63,55,55,64,75,67,71,73,57,64,46,60,48,61,65,67,67,66,70,61,60,53,47,0
24241,8634,9783,68,86,75,84,90,61,77,62,72,70,71,78,74,73,77,82,73,69,74,52,70,76,71,75,78,58,66,49,61,57,62,69,64,66,66,73,69,61,59,57,1
3307,8455,9879,63,83,74,80,79,65,74,54,67,64,66,73,75,74,73,78,65,67,65,57,69,76,65,75,78,63,69,56,60,57,65,67,62,63,62,72,62,67,62,53,1
18286,6403,7844,60,70,68,65,73,53,58,43,56,48,51,59,66,66,65,66,64,59,58,48,65,72,69,69,68,55,61,46,55,46,55,62,64,62,66,69,64,62,60,52,0
24008,9864,8560,61,77,67,73,67,55,68,49,64,58,62,67,69,70,71,69,67,63,61,50,65,78,67,75,77,62,69,47,63,63,63,68,65,66,63,72,64,64,58,51,1
14839,9908,10228,57,72,69,69,77,54,62,45,60,54,52,64,71,69,65,66,63,59,51,49,64,73,68,69,72,58,63,50,60,50,58,62,71,69,64,66,61,64,55,50,0
11310,9888,9875,63,74,69,69,72,60,61,54,55,52,56,62,65,67,64,68,69,65,61,46,73,82,77,78,78,66,70,60,66,54,63,70,75,76,73,76,74,70,73,58,0
6331,4087,9853,64,72,62,68,74,59,63,42,55,48,57,64,61,63,63,66,64,55,59,50,68,79,73,74,74,60,69,47,59,57,66,67,71,71,69,69,66,62,62,56,1
7357,9831,8588,60,75,69,70,79,58,66,50,63,55,58,66,69,72,66,68,70,61,59,52,55,71,64,66,68,55,61,47,59,46,57,62,67,69,66,62,62,55,57,41,0
1985,8462,8659,67,78,70,74,88,63,61,53,55,47,58,65,69,70,60,67,71,58,65,51,70,74,70,69,77,55,60,53,54,52,60,60,66,67,58,62,63,61,66,56,1
