@relation randomized_final_dataset-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R1

@attribute home_team_api_id numeric
@attribute away_team_api_id numeric
@attribute buildUpPlaySpeed_home numeric
@attribute buildUpPlayPassing_home numeric
@attribute chanceCreationPassing_home numeric
@attribute chanceCreationCrossing_home numeric
@attribute chanceCreationShooting_home numeric
@attribute defencePressure_home numeric
@attribute defenceAggression_home numeric
@attribute defenceTeamWidth_home numeric
@attribute buildUpPlaySpeed_away numeric
@attribute buildUpPlayPassing_away numeric
@attribute chanceCreationPassing_away numeric
@attribute chanceCreationCrossing_away numeric
@attribute chanceCreationShooting_away numeric
@attribute defencePressure_away numeric
@attribute defenceAggression_away numeric
@attribute defenceTeamWidth_away numeric
@attribute AVG_HOME_AGE numeric
@attribute AVG_AWAY_AGE numeric
@attribute Home_Team_Aggression numeric
@attribute Home_Team_Potential numeric
@attribute Home_Team_Stamina numeric
@attribute Home_Team_OverallRating numeric
@attribute Home_Team_FreeKick numeric
@attribute Away_Team_Aggression numeric
@attribute Away_Team_Potential numeric
@attribute Away_Team_Stamina numeric
@attribute Away_Team_OverallRating numeric
@attribute Away_Team_FreeKick numeric
@attribute labels {0,1,2}

@data
8066,9925,35,54,56,54,61,47,46,46,50,53,57,58,60,55,51,60,24.545,25.364,51,68,64,63,66,63,76,73,71,74,2
10264,10212,53,46,53,53,52,23,48,39,38,44,54,76,55,38,49,46,28.364,26.091,72,76,70,74,85,64,74,72,70,75,0
9827,9874,50,35,50,65,65,55,45,65,50,50,35,65,35,45,55,65,25.545,26.273,62,78,62,73,74,62,75,64,71,79,0
10265,2183,25,25,32,72,50,60,58,61,34,45,39,67,74,31,32,50,29.667,25.111,74,68,61,67,64,61,67,71,63,56,2
8306,8302,48,44,53,42,53,53,39,57,53,53,53,52,60,42,48,59,26.909,26.545,67,75,73,72,76,71,81,71,78,83,0
8025,1957,47,55,45,48,54,48,47,51,33,52,48,39,64,32,56,52,26.75,23.222,58,68,65,65,72,57,69,64,62,56,0
8640,10217,67,43,53,44,28,40,40,48,56,66,55,52,38,40,50,52,24.091,25.273,63,81,75,77,71,63,72,68,69,62,0
9790,8177,52,29,61,58,54,60,55,52,59,43,56,50,66,50,43,55,23.727,26.636,62,81,69,75,83,65,75,68,72,77,1
8455,8197,67,36,41,34,44,39,41,46,63,60,47,64,46,58,65,55,26.273,27.818,62,84,75,82,85,66,77,72,75,84,1
8472,8667,57,66,56,31,72,47,52,49,63,48,38,60,54,34,37,46,26.091,28.091,67,77,69,72,76,69,73,73,72,76,2
8472,8658,60,70,70,70,55,35,70,35,70,70,70,70,70,70,70,70,24.364,27.545,71,79,64,74,80,75,80,73,76,85,1
4087,8588,61,44,52,61,48,47,56,50,64,49,49,53,34,46,44,49,27,26.273,65,71,62,68,80,56,70,65,67,68,0
8559,8650,55,70,70,70,45,35,70,35,50,35,50,60,70,40,60,40,27.273,28,70,78,75,74,83,76,84,71,80,85,2
8481,9847,49,49,52,53,67,43,46,50,49,41,62,52,60,49,46,52,24.636,25.364,58,75,66,69,75,68,83,73,80,79,2
8277,8526,33,50,68,51,54,55,60,64,30,40,43,45,65,42,45,50,22.909,25.818,61,76,72,70,76,57,68,64,66,70,0
8530,9857,40,50,50,50,50,25,50,35,40,50,35,35,50,35,45,50,27.455,27,71,76,65,75,89,68,76,70,73,79,0
9885,8530,45,35,45,55,70,50,35,70,35,30,30,30,60,35,55,50,28,27.818,72,86,73,79,88,71,76,71,74,72,1
9783,10267,56,46,38,52,68,45,50,59,30,35,38,56,55,51,38,59,25.182,24.091,61,76,64,72,86,66,83,74,77,82,0
7794,9829,50,50,50,51,49,44,45,50,52,48,37,37,37,35,34,51,30,24.818,70,72,64,70,78,69,80,70,76,83,2
8564,7943,48,54,51,53,64,48,49,53,57,60,56,63,64,38,47,53,28.727,25.091,73,81,68,77,78,66,75,68,70,74,0
10217,8640,38,47,55,55,44,50,58,52,54,45,55,58,55,43,50,48,23.455,20.636,65,71,66,67,82,56,82,67,74,80,2
9748,9830,49,52,49,54,67,46,47,47,46,51,52,44,49,47,51,54,25.273,24.636,65,79,68,75,82,68,74,69,68,66,0
8550,9837,55,49,49,54,53,46,54,50,48,48,48,52,50,33,44,50,27,23.909,63,71,69,69,70,60,73,66,69,77,0
9910,8581,55,38,41,48,50,55,55,59,62,65,71,42,65,36,33,42,25.727,26.182,63,79,68,75,85,66,77,71,74,71,0
9931,10179,61,46,66,66,54,47,58,53,61,37,62,50,53,45,43,54,25,26.909,66,76,71,70,86,66,71,68,68,72,0
9789,10269,73,43,60,53,64,59,67,46,64,48,60,62,56,45,56,39,25,25.818,64,82,75,79,73,67,77,68,75,82,1
8696,7878,53,56,73,72,39,47,37,53,53,52,54,59,55,54,49,67,24.636,28.182,65,74,66,70,80,65,71,69,71,78,2
8581,10267,57,63,55,61,52,47,52,56,30,35,38,56,55,51,38,59,28.182,24.818,71,75,69,73,83,68,83,72,78,72,0
10243,9931,62,46,47,50,54,47,43,56,61,46,66,66,54,47,58,53,25.818,24.818,53,68,62,64,69,65,76,77,71,71,2
9791,8526,69,45,40,70,45,36,66,34,30,40,43,45,65,42,45,50,25.091,24.182,57,72,68,67,77,56,68,63,64,72,0
10214,10264,41,43,53,59,53,49,50,57,66,54,53,53,52,25,56,39,24.5,26.909,64,74,66,68,85,63,75,65,72,78,0
9804,8600,50,50,50,65,50,35,45,50,75,45,65,65,50,45,55,50,26.455,26.182,68,77,71,72,78,71,78,73,76,70,1
9790,8697,42,52,62,58,47,44,41,49,56,63,68,66,58,63,47,73,27.182,28,68,76,63,73,75,71,76,70,74,88,0
8576,7794,59,52,48,34,52,38,47,53,50,50,50,51,49,44,45,50,28.091,28.727,64,70,63,67,69,61,73,63,72,82,1
8696,8581,45,55,70,70,65,45,55,50,30,30,45,40,70,30,35,50,28.273,27.909,66,78,69,73,82,65,77,67,71,82,1
9941,8588,49,53,52,34,57,36,52,49,64,49,49,53,34,46,44,49,24.545,22.636,66,74,73,71,76,52,68,61,63,64,2
8342,9984,67,47,68,49,53,57,44,47,50,50,70,65,65,60,50,70,25.455,25.364,66,73,76,70,72,58,69,66,65,68,0
9761,9803,40,48,48,47,42,43,48,50,55,52,62,43,54,47,44,50,26.455,25.455,62,68,67,66,74,64,70,68,66,78,0
10215,9764,52,44,55,51,60,39,38,61,65,41,54,47,46,39,40,53,26.818,27.818,64,71,68,68,68,61,69,65,66,56,2
7878,9906,52,37,72,76,52,49,45,68,47,51,70,65,54,52,37,55,25.364,26.455,62,75,71,71,66,71,83,73,81,78,2
8455,10261,46,41,46,61,63,42,43,46,58,72,48,51,46,41,39,51,27.273,24.909,64,83,72,82,79,65,78,73,75,75,0
8635,8203,52,51,60,53,47,60,50,65,52,40,47,53,50,42,51,52,23.727,24.909,62,76,74,71,68,60,69,62,66,74,1
9994,8203,62,52,42,50,62,45,52,52,52,40,47,53,50,42,51,52,25.727,26.818,60,71,63,68,74,62,70,69,69,78,0
9885,9804,50,20,65,50,80,35,65,35,69,36,37,69,53,39,46,52,28.818,29.455,69,83,72,81,85,68,78,69,77,79,0
8455,8659,67,36,41,34,44,39,41,46,62,51,53,50,60,41,40,49,27.091,29.545,64,84,76,82,85,70,74,67,74,70,1
8528,8455,70,70,70,70,50,35,70,35,70,60,56,70,70,30,60,35,25.455,28.636,69,78,71,72,78,79,87,77,84,89,2
8564,8535,48,52,66,36,69,58,57,49,34,33,68,51,53,58,59,61,26.091,27.091,67,80,70,77,84,68,78,72,76,80,0
1601,1957,48,51,68,67,51,46,48,50,33,52,48,39,64,32,56,52,27.222,24.444,62,61,70,60,60,54,65,69,61,56,0
9826,8668,61,68,67,62,52,36,34,48,61,42,39,59,48,52,58,60,27.636,26.455,61,74,71,72,74,69,80,75,77,82,2
9800,9927,42,43,47,46,60,53,49,42,67,54,49,47,58,39,43,64,24.364,26.818,60,69,64,61,66,55,66,63,63,67,0
10215,10214,52,44,55,51,60,39,38,61,41,43,53,44,53,42,42,57,26.091,24.455,61,69,65,66,72,63,74,70,69,74,0
9830,9851,46,51,52,44,49,47,51,54,64,41,49,52,64,46,44,51,26.818,26.636,64,74,67,71,66,61,76,70,74,76,2
8586,8654,41,38,41,59,62,58,51,56,72,73,68,71,32,30,34,41,23.636,26,67,81,74,76,78,63,77,76,74,74,1
8558,8560,46,44,52,60,40,37,40,45,24,36,60,52,59,48,53,70,27,25.636,65,76,67,73,87,65,76,67,73,74,1
8203,8571,52,40,47,53,50,42,51,52,42,47,37,67,30,46,45,52,27.091,26.273,60,71,67,68,72,66,70,68,68,65,2
8226,9905,70,30,70,55,55,65,70,65,45,40,45,70,70,50,70,50,23.727,25.727,62,79,70,74,89,68,77,70,73,86,2
10252,8667,66,72,63,48,56,39,42,52,56,51,54,60,48,38,37,46,27,26.818,71,75,74,74,84,66,75,68,72,76,0
9956,10243,50,54,52,54,46,36,43,47,62,46,50,50,54,47,43,56,23.909,23.818,61,72,63,64,81,54,69,61,61,67,0
9860,8467,70,70,70,70,70,60,70,70,70,50,50,50,50,30,70,30,25.273,28.909,62,72,64,66,74,59,68,63,63,63,0
8633,9910,50,41,68,54,72,39,49,65,53,62,59,68,52,42,52,68,26.818,24.636,72,86,75,84,83,55,77,68,72,74,0
9790,9789,34,38,34,59,48,45,35,58,74,45,70,48,76,60,70,48,25.545,26.727,72,79,69,75,83,70,82,75,80,83,0
8342,8635,67,47,68,49,53,57,44,47,50,52,70,50,60,70,50,70,24.273,25.727,69,74,73,70,72,59,74,75,71,75,1
8640,10229,33,42,40,55,48,43,30,48,46,36,47,48,52,60,65,59,26,23.091,66,79,72,76,82,59,75,67,71,71,0
9789,8697,71,45,67,44,70,58,69,46,54,40,68,58,48,49,50,65,25.636,24.273,68,81,75,79,78,61,79,69,75,75,0
8674,9791,44,44,56,58,42,49,47,53,39,32,40,42,66,47,43,47,23.545,24.273,64,73,67,67,79,58,70,66,66,72,0
10243,9956,45,60,45,70,50,50,55,50,30,50,55,70,55,40,60,60,25.091,24.273,58,69,64,64,70,58,70,66,62,65,0
1601,8028,53,55,44,65,50,43,44,49,30,46,48,37,39,32,45,48,28.727,25.455,56,65,66,62,72,56,66,64,61,75,2
8634,9906,35,32,37,31,35,61,63,65,47,51,70,65,54,52,37,55,28.455,27.727,65,86,75,83,86,73,83,73,82,78,1
8593,9791,35,33,39,52,46,68,65,50,39,32,40,42,66,47,43,47,22.727,23.727,59,78,70,72,74,63,70,66,66,70,0
10000,9986,54,51,47,52,32,44,58,37,60,53,48,50,48,39,48,49,26.182,27.727,64,71,69,68,67,57,70,66,69,74,2
9839,10229,50,42,50,62,50,38,47,49,45,31,45,74,66,60,50,65,25,23.182,62,70,71,65,73,60,75,74,70,86,2
8674,8525,41,32,40,47,69,30,30,30,35,30,30,40,65,30,30,30,24.182,23.182,66,76,72,71,78,60,68,63,63,77,0
4087,9851,61,44,52,61,48,47,56,50,64,41,49,52,64,46,44,51,26.182,26.364,60,72,60,68,84,61,76,69,73,74,1
8245,2186,73,50,64,53,36,30,43,62,37,38,66,66,33,59,34,64,27.545,26.455,63,64,63,62,72,55,62,64,60,57,2
9810,8194,38,34,47,45,48,46,45,54,67,47,67,68,55,56,57,52,26.273,27.455,63,76,68,74,71,67,72,69,70,72,0
10199,9824,63,51,54,40,66,48,53,50,53,56,38,53,46,42,33,58,27.364,25.364,55,66,66,64,67,55,65,59,60,63,0
9748,9829,49,52,49,54,67,46,47,47,52,48,37,37,37,35,34,51,24.455,27.182,69,78,71,73,72,60,79,67,76,79,0
9938,9927,60,60,50,50,35,40,38,52,70,55,40,46,60,38,42,62,26.273,23.909,63,70,71,65,74,62,71,74,66,78,2
8481,8583,65,40,60,70,30,70,70,70,30,70,35,65,35,30,55,30,27.909,27.5,62,76,70,70,71,65,78,69,73,78,0
9860,10251,66,53,53,68,66,56,68,66,48,51,52,64,52,47,47,51,26.455,25.727,61,70,68,66,72,60,66,69,62,67,0
8165,9788,44,49,51,49,48,30,40,43,57,64,54,48,55,33,43,38,28.091,24.636,72,75,68,73,82,64,78,69,74,92,0
9851,4087,64,41,49,52,64,46,44,51,53,44,52,52,64,47,56,50,24.818,26.909,62,75,66,72,56,61,73,61,69,74,1
9880,8529,73,41,53,44,73,39,49,57,63,53,33,51,68,37,56,51,27.636,24.727,61,71,62,67,68,63,76,70,71,81,2
8639,8583,70,60,50,45,55,55,70,55,30,70,35,65,35,30,55,30,26.091,27.545,68,82,73,75,76,68,79,69,73,73,0
9875,9882,60,50,65,65,50,45,55,50,35,35,35,65,35,45,45,50,28,23.818,71,82,75,80,74,70,79,71,72,78,1
9771,10214,50,50,50,50,50,50,50,50,45,30,60,55,50,30,30,30,27.9,26.273,63,70,64,65,67,66,75,68,69,75,0
10260,8455,46,54,46,60,55,40,50,56,60,45,55,45,45,60,62,46,27.455,26.818,67,81,66,79,82,61,84,75,81,81,2
10242,10249,49,51,52,49,46,43,42,52,54,65,48,49,45,53,56,48,26.455,27.091,53,72,65,68,73,64,75,64,73,77,1
10278,8305,40,30,50,35,70,35,35,50,30,35,35,50,70,40,30,50,30.111,27.273,64,75,61,72,72,66,79,68,74,79,1
9864,8372,45,36,69,69,50,64,58,42,62,52,60,55,64,37,56,49,26.364,26.455,64,74,67,72,67,64,73,68,71,64,0
9761,8674,33,44,35,40,60,42,47,54,51,39,48,67,62,43,44,49,27.545,24,60,70,70,68,75,62,75,73,69,80,1
8066,8597,35,54,56,54,61,47,46,46,53,54,55,50,49,47,49,52,25.091,24.727,56,69,65,64,66,56,66,62,61,65,0
8021,8030,55,60,30,40,70,70,70,70,30,45,45,35,70,70,70,65,24,27.6,56,63,67,57,59,68,69,76,63,64,0
8540,9882,63,50,30,30,70,45,40,60,60,30,30,30,65,50,30,55,25.909,26.455,70,83,76,77,82,72,80,74,76,82,0
9885,9976,45,35,45,55,70,50,35,70,30,30,30,40,65,40,30,45,25.364,25.818,71,85,74,78,88,65,76,71,70,66,0
8611,10235,35,38,44,50,41,34,44,54,44,44,48,62,50,43,43,40,22.909,24.455,62,77,69,72,76,65,77,68,73,69,1
8426,8485,48,47,47,53,60,46,46,49,59,53,51,72,63,49,45,63,25,26,60,67,67,63,62,59,69,71,66,67,2
8674,8593,44,44,56,58,42,49,47,53,35,33,39,52,46,68,65,50,24.273,24.545,63,71,71,67,77,58,77,68,73,74,1
9876,8636,58,63,55,57,61,47,59,63,67,67,68,52,66,36,57,38,28,28.182,64,74,62,72,72,68,81,69,78,86,2
8358,9905,39,48,55,33,44,59,60,39,67,57,55,38,44,53,60,52,27,26.182,72,74,70,72,76,61,77,72,74,82,2
10179,10199,61,37,62,50,53,45,47,54,63,51,54,40,66,48,53,50,27.455,27.364,60,70,69,67,76,62,66,66,64,70,0
8564,9891,48,52,66,36,69,58,57,49,63,46,51,50,50,55,57,47,25.909,26.091,67,80,69,76,84,56,71,64,68,76,1
10243,10199,62,46,50,50,54,47,43,56,46,48,51,53,55,48,47,50,24.545,25.909,53,68,64,64,67,59,68,66,63,65,2
9847,8481,49,41,62,52,60,49,46,52,49,49,52,53,67,43,46,50,25.364,26.091,71,85,75,81,80,57,71,66,67,73,0
8455,9825,60,45,55,45,45,60,62,46,25,32,41,34,30,57,57,52,26.727,24.909,62,84,73,82,81,70,83,71,80,89,0
10192,10243,52,64,39,66,46,44,34,50,62,46,47,50,54,47,43,56,24.909,26.455,54,65,65,60,71,52,68,66,65,69,0
7841,9807,66,44,58,65,54,39,48,66,51,52,43,37,48,38,48,49,26.182,26.727,65,73,66,71,77,66,75,64,72,79,2
8697,9776,68,33,71,67,78,60,50,64,68,54,62,66,67,57,47,53,25,25.727,64,77,71,73,74,68,71,66,68,71,1
7878,10267,52,37,67,68,52,49,45,64,30,35,38,56,55,51,38,59,26.727,25,64,76,72,73,78,68,83,75,79,82,1
9885,9882,39,33,51,63,72,66,67,36,36,38,49,62,33,50,51,53,27.818,25,76,84,77,82,82,67,76,70,71,74,0
9931,10191,46,40,51,54,49,38,53,55,51,39,54,46,31,37,34,46,27,25.545,66,73,67,68,86,62,69,67,63,67,0
10267,9910,20,35,38,56,55,51,38,59,53,62,59,68,52,42,52,68,25,26.273,66,82,71,79,87,63,75,72,72,78,0
10261,8650,54,54,54,68,48,52,48,42,60,60,48,73,53,50,48,62,25.636,27.182,68,79,77,75,84,63,81,71,79,80,2
8697,8194,54,40,68,58,48,49,50,65,67,47,67,68,55,56,57,52,24.091,26.455,60,80,67,75,76,62,71,69,67,79,0
10243,10179,62,46,47,50,54,47,43,56,61,37,62,50,53,45,47,54,26.091,27.091,53,68,61,65,62,58,68,68,65,75,2
2183,8245,33,47,69,40,53,55,34,51,67,66,49,49,69,57,48,67,25.7,27.1,58,66,66,62,75,64,64,68,60,54,1
10242,9827,49,51,52,49,46,43,42,52,51,48,49,63,44,57,52,49,26.909,24.091,52,71,61,68,77,66,79,65,72,74,2
8472,8655,55,55,55,65,55,45,55,65,55,65,50,50,35,45,60,55,26.636,27.909,72,79,73,75,89,65,77,62,73,84,0
10260,8678,38,44,49,44,40,54,53,56,47,47,49,45,47,48,50,62,25.364,27.455,63,82,72,78,84,63,73,71,72,69,0
8031,10265,30,50,45,35,70,60,70,55,40,35,55,35,70,70,70,65,23.8,26.875,54,61,64,54,54,65,74,70,67,62,1
10212,9764,67,66,67,64,55,37,45,44,65,41,54,47,46,39,40,53,25.818,27.455,60,70,67,67,74,67,69,66,67,69,2
8659,8586,48,48,45,60,54,38,38,52,44,47,52,63,61,43,44,51,27.182,26.727,67,77,68,74,85,71,83,79,81,84,2
8165,9905,45,50,47,45,56,55,61,46,65,50,59,62,53,57,53,43,24.909,26,67,75,66,71,75,63,75,67,72,81,1
8634,8305,35,32,37,31,35,61,63,65,29,40,58,42,52,49,45,47,28.545,27.727,65,85,74,83,87,63,75,62,72,74,1
9997,8203,50,50,50,50,50,50,50,50,65,60,50,40,50,60,70,60,25.818,26.091,63,65,67,62,68,60,69,67,65,69,2
10205,9906,35,35,43,57,58,51,51,56,47,51,67,67,54,52,37,55,25.273,28,65,78,73,74,69,76,83,75,81,75,2
10003,8528,26,24,62,39,57,48,58,60,38,38,54,42,42,40,42,44,26.182,27.545,56,78,68,73,82,67,76,71,74,73,0
7943,8529,57,60,66,57,63,54,47,36,63,53,33,51,68,37,56,51,26.545,26.727,64,73,69,69,73,61,75,64,71,81,1
9985,8342,53,40,55,55,65,70,70,65,35,40,45,50,45,60,70,70,23.909,24.909,68,76,74,71,74,63,73,74,68,69,1
8667,8659,56,51,54,60,48,38,37,46,55,51,53,53,57,41,40,49,27.182,28.364,66,73,69,72,75,70,75,72,74,75,1
10249,8592,52,47,48,49,52,53,56,48,51,50,49,69,68,48,48,60,26.818,26,66,73,67,71,76,67,78,70,76,78,0
9803,10228,30,35,35,50,70,30,30,30,35,30,45,45,60,30,30,30,28.4,23.1,63,70,71,68,74,59,75,70,68,72,1
10191,9956,58,35,67,32,66,47,45,53,50,54,52,54,46,36,43,47,25.636,24.636,53,65,66,61,59,60,74,66,67,58,1
9824,10190,53,56,38,53,46,42,33,58,52,48,39,39,37,40,36,52,26,25.636,58,64,68,62,71,54,68,63,63,67,0
7819,9831,62,45,48,54,53,43,42,51,48,66,49,66,34,56,47,64,27.455,23.818,55,71,62,68,70,61,73,69,68,80,2
9991,9989,50,37,28,66,34,50,53,40,69,58,56,52,61,38,49,65,22.636,22.727,58,72,65,66,68,50,68,58,62,76,0
9991,9984,50,47,55,66,47,48,45,52,68,54,55,68,42,59,47,62,25.818,25.909,62,71,64,69,78,56,68,69,64,70,0
10228,9791,49,48,52,67,52,58,60,65,69,45,40,70,45,36,66,34,23.909,25.727,58,75,71,69,77,59,71,70,68,77,1
8639,108893,70,60,50,45,55,55,70,55,50,65,30,35,30,30,50,35,25.455,27.909,68,83,75,78,81,57,69,70,65,65,0
8315,8633,42,59,36,78,59,37,60,68,45,35,71,54,73,49,60,68,23.909,27.364,67,79,69,75,82,75,86,76,84,83,2
9831,108893,70,70,60,30,65,70,70,70,50,65,30,35,30,30,50,35,26.455,25.727,65,76,71,71,82,54,70,70,65,66,0
8197,9825,63,48,47,62,69,58,62,54,59,26,28,55,64,51,44,52,26.636,26.455,57,72,68,69,67,66,82,72,80,82,1
9825,8466,25,32,41,34,30,57,57,52,47,52,54,56,60,48,52,44,24.182,25.909,64,82,67,78,89,62,77,74,72,78,0
8028,8025,64,67,64,66,39,36,45,48,50,35,51,51,55,45,55,39,26.727,26.9,60,68,64,66,69,57,67,68,64,71,0
10003,10194,26,24,62,39,57,48,58,60,75,75,40,72,55,50,58,45,26.636,27.818,53,77,67,74,82,74,77,75,75,80,0
9874,9847,63,39,63,64,49,54,43,49,49,41,62,52,60,49,46,52,26.636,27.909,65,72,64,68,76,74,84,75,82,83,1
8654,8191,72,73,68,71,32,30,34,41,48,74,72,59,58,54,57,58,26.727,28.364,64,75,74,71,74,58,73,71,71,75,0
8526,10229,30,40,43,45,65,42,45,50,45,31,45,74,66,60,50,65,25.182,23.727,58,68,65,65,70,59,77,74,72,88,2
8559,8472,55,70,70,70,45,35,70,35,60,70,70,70,55,35,70,35,27.636,25.455,70,79,75,75,83,70,78,64,74,78,2
10264,7844,30,30,55,50,60,40,60,50,65,47,65,50,49,55,55,48,27.727,27.182,69,76,70,74,86,63,71,66,68,68,0
9847,8481,35,35,35,35,50,45,55,65,35,35,35,65,35,35,55,50,26.455,25.091,68,80,71,78,86,61,75,66,70,62,2
10172,10252,57,58,60,48,48,42,51,44,67,58,44,60,56,43,50,52,28.091,23.818,70,76,69,74,81,68,76,73,71,77,1
8524,9875,64,37,38,49,51,36,66,49,72,34,76,66,73,61,59,39,28.727,26.636,69,73,63,70,78,66,80,73,77,82,1
9984,8203,53,43,52,58,42,59,47,62,52,40,47,53,50,42,51,52,25.273,26.273,53,67,61,64,68,61,69,66,67,74,2
8358,9789,50,30,30,70,60,55,50,50,70,45,70,34,66,54,70,53,24.727,22.636,61,75,68,69,75,65,82,74,75,78,2
8674,6433,48,38,57,59,45,49,47,53,55,42,37,42,53,43,47,51,24,25.455,58,73,68,68,85,62,68,63,65,81,0
8371,8315,55,54,56,69,68,48,61,68,70,69,55,72,57,48,67,55,29,24.273,67,74,71,73,81,71,78,74,75,79,0
7730,10192,51,49,52,60,48,43,43,55,52,69,39,70,46,44,34,50,24.1,26.545,52,66,61,59,86,56,69,62,63,74,2
8165,9788,45,50,40,70,70,55,55,40,65,45,50,70,65,55,40,65,24.455,26.455,70,78,72,71,75,70,76,72,72,66,2
8673,2186,67,35,55,36,53,59,48,66,46,51,48,48,52,48,33,63,25.625,27.833,66,71,62,69,60,62,63,53,60,65,1
10191,10199,58,35,64,36,66,47,45,53,63,51,54,40,66,48,53,50,26.636,26.273,56,66,64,63,64,62,67,67,64,71,2
8025,8031,30,45,45,35,70,60,70,50,30,50,45,35,70,60,70,55,26.125,25.5,53,66,62,59,72,54,63,65,56,68,1
8586,8456,42,46,45,58,68,63,61,57,36,34,39,44,38,42,44,54,24.727,28.091,63,82,72,77,84,65,84,70,83,85,2
9791,10218,50,61,48,58,59,60,62,47,53,69,48,45,43,29,41,36,25.545,25.818,56,72,62,68,80,58,69,66,66,69,1
10267,8315,35,35,37,51,58,49,45,53,46,39,50,60,36,49,57,50,24.818,27.091,72,83,72,79,84,71,79,71,78,86,2
8302,9783,65,65,53,57,38,38,49,55,56,46,38,52,68,45,50,59,26.273,27.818,62,79,70,77,77,62,74,68,72,86,0
8165,9789,46,49,56,54,67,39,57,44,74,45,70,48,76,60,70,48,25.545,24.636,61,69,63,66,87,64,81,73,77,84,1
9831,9830,48,66,49,66,34,56,47,64,46,51,52,44,49,47,51,54,25.545,26.455,58,74,62,68,74,66,74,69,71,66,1
8639,9873,65,65,50,80,50,55,55,35,65,50,50,65,50,45,45,65,26.636,25.818,68,79,75,77,82,61,75,66,70,74,0
8721,8697,54,59,67,56,48,38,40,45,54,40,68,58,48,49,50,65,28,24,70,78,73,77,86,63,79,72,75,76,1
9807,9764,52,52,40,37,48,38,48,49,65,41,54,47,46,39,40,53,26,27.091,62,71,67,67,77,65,70,67,67,69,0
10251,8485,48,51,52,64,52,47,47,51,47,52,53,48,52,47,47,52,24.455,23,60,65,65,61,56,59,68,67,61,71,1
9986,10000,60,53,48,50,48,42,48,49,54,51,47,52,32,44,58,37,28.182,26.364,56,67,63,66,69,58,70,68,67,62,0
8640,6413,54,45,55,58,55,43,50,48,47,49,50,50,54,46,44,51,21.091,23.909,56,81,66,73,77,50,70,66,65,73,1
8467,8066,60,58,48,49,38,44,42,56,35,54,56,54,61,47,46,46,27.545,23.818,58,66,66,63,71,55,70,65,65,66,0
10215,9772,53,44,55,51,60,39,38,61,69,53,65,66,54,60,57,54,26.818,26.182,64,71,63,68,69,72,81,71,77,77,2
8586,10261,42,46,45,58,68,63,61,57,58,72,48,51,46,41,39,51,26.273,26.545,64,83,74,79,86,69,79,76,76,85,2
8464,10219,46,38,39,55,50,45,48,53,47,48,42,38,55,41,41,43,26,25.182,64,70,69,67,70,61,68,66,65,65,2
9853,4087,49,52,48,52,52,35,44,50,53,44,52,52,64,47,56,50,26.818,26.273,66,78,73,75,74,64,73,66,69,74,0
10251,8485,70,70,60,70,70,60,70,70,70,70,70,70,70,60,70,70,26.091,25.818,53,71,68,64,80,57,70,68,65,78,2
10243,10199,62,46,47,50,54,47,43,56,63,51,54,40,66,48,53,50,24.727,26.636,54,68,59,62,53,63,67,65,64,71,2
8152,9905,60,60,50,70,70,60,70,55,45,40,45,70,70,50,70,50,28.364,26.091,69,74,71,69,77,65,77,71,73,86,2
10191,9824,58,35,64,36,66,47,45,53,53,56,38,53,46,42,33,58,27.636,26.818,55,62,62,59,62,59,65,67,62,71,1
10261,8586,54,47,47,51,39,56,54,51,41,38,41,59,62,58,51,56,26.636,24.455,68,77,73,74,80,64,81,75,77,86,2
9826,8472,61,68,67,62,52,36,34,48,60,61,56,44,58,41,38,53,27.636,27.273,67,75,73,73,72,66,75,69,72,81,2
8528,10260,38,38,54,42,42,40,42,44,46,54,46,60,55,40,50,56,27.909,27.818,67,76,72,74,73,61,82,64,80,84,2
9910,8634,53,62,59,68,52,42,52,68,35,32,37,31,35,61,63,65,25.273,27.273,59,77,70,73,79,67,85,72,83,86,2
9985,8203,54,62,55,58,60,45,54,52,52,40,47,53,50,42,51,52,25.273,25.818,65,74,69,70,78,56,69,66,66,68,0
8031,8673,30,50,45,35,70,60,70,55,30,35,55,45,70,65,70,60,27,24,61,60,67,57,55,66,68,66,62,51,2
9783,7878,56,46,38,52,68,45,50,59,52,37,67,68,52,49,45,64,26.364,26.273,67,75,68,72,82,65,76,70,72,78,1
8464,8674,47,46,48,78,32,33,54,31,51,39,48,67,62,43,44,49,24.545,23.636,53,71,64,67,75,56,74,73,69,76,0
10001,9994,52,50,57,55,32,48,45,53,62,52,42,50,62,45,52,52,26.273,27,65,68,67,66,66,62,70,69,69,74,2
8558,8305,50,44,52,60,40,37,40,45,35,40,58,42,52,49,45,47,27,27.636,63,69,63,67,75,63,73,65,71,75,0
8634,10268,35,32,37,31,35,61,63,65,55,73,53,54,57,49,51,58,26.364,26.091,63,86,73,83,87,64,76,74,72,84,0
8564,8533,65,50,50,60,50,50,50,50,45,50,49,45,35,36,70,51,28,29.091,75,83,77,81,83,67,75,63,73,66,0
6391,9829,48,52,55,53,55,42,46,53,52,43,54,56,23,56,62,51,28.636,24.636,63,70,62,67,62,68,80,63,75,66,2
8654,10260,77,57,68,73,29,30,37,41,38,44,49,44,40,54,53,56,26.727,25.545,66,78,73,77,88,70,83,75,80,84,0
